,Дата,Номер штабеля,Макс. темп. штабеля,"Вес, тн",t воздуха,Влажность,Скорость ветра,Осадки,Пожар (3 дня)
45,2019-11-28,307,17.6,20904.525999999994,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
46,2019-11-28,317,18.7,32547.111999999983,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
47,2019-11-28,329,18.6,20230.407999999996,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
48,2019-11-28,331,17.7,264197.9010000001,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
49,2019-11-28,336,15.7,128828.11649999997,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
50,2019-11-28,409,19.8,802.4000000001251,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
51,2019-11-28,410,16.0,80086.762,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
52,2019-11-28,419,16.8,340054.3745,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
53,2019-11-28,446,16.0,110659.53650000009,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
54,2019-11-28,447,17.3,229522.49949999998,8.9625,84.66666666666667,9.0875,0.04583333333333334,0
55,2019-11-29,307,16.4,21089.579499999996,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
56,2019-11-29,317,17.4,32547.111999999983,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
57,2019-11-29,329,15.1,39760.79849999999,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
58,2019-11-29,331,13.7,264197.9010000001,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
59,2019-11-29,336,14.1,141383.21149999998,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
60,2019-11-29,409,18.2,802.4000000001251,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
61,2019-11-29,410,17.1,116403.437,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
62,2019-11-29,416,14.6,39670.928000000094,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
63,2019-11-29,419,15.7,340436.09249999997,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
64,2019-11-29,446,14.5,137342.5240000001,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
65,2019-11-29,447,16.1,229522.49949999998,13.070833333333333,87.54166666666667,28.8125,0.19999999999999998,0
66,2019-11-30,307,19.9,21273.561999999994,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
67,2019-11-30,317,16.1,42269.58199999998,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
68,2019-11-30,329,19.9,66292.64749999999,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
69,2019-11-30,331,22.8,264197.9010000001,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
70,2019-11-30,336,17.4,157680.70349999997,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
71,2019-11-30,409,20.1,802.4000000001251,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
72,2019-11-30,410,20.3,141921.66100000002,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
73,2019-11-30,416,14.7,82901.0780000001,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
74,2019-11-30,419,18.0,340436.09249999997,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
75,2019-11-30,446,20.2,138914.78600000008,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
76,2019-11-30,447,21.5,229522.49949999998,11.583333333333334,86.33333333333333,25.166666666666668,0.6541666666666667,0
77,2019-12-01,307,25.2,21273.561999999994,6.595833333333334,82.875,30.787499999999998,0.975,0
78,2019-12-01,317,15.0,42469.05149999998,6.595833333333334,82.875,30.787499999999998,0.975,0
79,2019-12-01,329,19.9,81216.8115,6.595833333333334,82.875,30.787499999999998,0.975,0
80,2019-12-01,331,17.7,264197.9010000001,6.595833333333334,82.875,30.787499999999998,0.975,0
81,2019-12-01,336,20.5,169404.27749999997,6.595833333333334,82.875,30.787499999999998,0.975,0
82,2019-12-01,409,18.8,802.4000000001251,6.595833333333334,82.875,30.787499999999998,0.975,0
83,2019-12-01,410,16.5,162941.804,6.595833333333334,82.875,30.787499999999998,0.975,0
84,2019-12-01,416,17.5,110726.9415000001,6.595833333333334,82.875,30.787499999999998,0.975,0
85,2019-12-01,419,20.4,340436.09249999997,6.595833333333334,82.875,30.787499999999998,0.975,0
86,2019-12-01,446,10.6,171121.50700000007,6.595833333333334,82.875,30.787499999999998,0.975,0
87,2019-12-01,447,18.0,229522.49949999998,6.595833333333334,82.875,30.787499999999998,0.975,0
88,2019-12-02,307,12.4,21273.561999999994,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
89,2019-12-02,317,12.9,42469.05149999998,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
90,2019-12-02,329,10.5,90613.5105,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
91,2019-12-02,331,10.2,264197.9010000001,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
92,2019-12-02,336,11.5,192927.79799999995,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
93,2019-12-02,409,16.2,802.4000000001251,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
94,2019-12-02,410,16.2,193767.19,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
95,2019-12-02,416,12.6,131245.6015000001,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
96,2019-12-02,419,16.5,340436.09249999997,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
97,2019-12-02,446,16.1,175349.35600000006,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
98,2019-12-02,447,9.0,229522.49949999998,4.308333333333334,55.916666666666664,16.275000000000002,0.0,0
99,2019-12-04,317,15.3,42469.05149999998,3.35,71.25,22.866666666666664,0.075,0
100,2019-12-04,329,14.1,101852.7035,3.35,71.25,22.866666666666664,0.075,0
101,2019-12-04,330,11.8,16044.650999999943,3.35,71.25,22.866666666666664,0.075,0
102,2019-12-04,331,11.4,264197.9010000001,3.35,71.25,22.866666666666664,0.075,0
103,2019-12-04,336,14.2,248046.94899999996,3.35,71.25,22.866666666666664,0.075,0
104,2019-12-04,409,15.9,802.4000000001251,3.35,71.25,22.866666666666664,0.075,0
105,2019-12-04,410,12.0,228185.968,3.35,71.25,22.866666666666664,0.075,0
106,2019-12-04,416,12.3,182172.0170000001,3.35,71.25,22.866666666666664,0.075,0
107,2019-12-04,419,11.7,340436.09249999997,3.35,71.25,22.866666666666664,0.075,0
108,2019-12-04,446,14.9,192474.89250000007,3.35,71.25,22.866666666666664,0.075,0
109,2019-12-04,447,13.7,229522.49949999998,3.35,71.25,22.866666666666664,0.075,0
110,2019-12-05,317,14.0,42469.05149999998,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
111,2019-12-05,329,14.7,101852.7035,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
112,2019-12-05,330,17.2,16044.650999999943,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
113,2019-12-05,331,15.3,277463.82550000015,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
114,2019-12-05,336,15.8,274836.75599999994,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
115,2019-12-05,409,16.3,802.4000000001251,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
116,2019-12-05,410,14.3,299140.7805,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
117,2019-12-05,416,16.5,194198.4035000001,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
118,2019-12-05,419,16.7,340436.09249999997,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
119,2019-12-05,446,12.2,214711.60650000008,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
120,2019-12-05,447,16.2,229522.49949999998,3.5124999999999997,63.083333333333336,14.333333333333334,0.0,0
121,2019-12-06,317,14.7,42469.05149999998,7.45,70.66666666666667,11.450000000000001,0.0,0
122,2019-12-06,329,14.6,101852.7035,7.45,70.66666666666667,11.450000000000001,0.0,0
123,2019-12-06,330,20.8,16044.650999999943,7.45,70.66666666666667,11.450000000000001,0.0,0
124,2019-12-06,331,18.8,351531.91600000014,7.45,70.66666666666667,11.450000000000001,0.0,0
125,2019-12-06,336,11.9,324846.19999999995,7.45,70.66666666666667,11.450000000000001,0.0,0
126,2019-12-06,409,17.7,802.4000000001251,7.45,70.66666666666667,11.450000000000001,0.0,0
127,2019-12-06,410,18.7,314000.455,7.45,70.66666666666667,11.450000000000001,0.0,0
128,2019-12-06,416,17.0,194198.4035000001,7.45,70.66666666666667,11.450000000000001,0.0,0
129,2019-12-06,419,17.1,340436.09249999997,7.45,70.66666666666667,11.450000000000001,0.0,0
130,2019-12-06,446,13.9,245114.0155000001,7.45,70.66666666666667,11.450000000000001,0.0,0
131,2019-12-06,447,18.7,229522.49949999998,7.45,70.66666666666667,11.450000000000001,0.0,0
132,2019-12-07,317,15.4,42469.05149999998,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
133,2019-12-07,329,16.4,101852.7035,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
134,2019-12-07,330,17.8,16044.650999999943,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
135,2019-12-07,331,25.3,229671.14750000014,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
136,2019-12-07,336,14.6,371970.2765,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
137,2019-12-07,409,17.7,802.4000000001251,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
138,2019-12-07,410,12.9,329239.45050000004,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
139,2019-12-07,416,17.6,195694.2930000001,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
140,2019-12-07,419,18.1,342346.9435,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
141,2019-12-07,446,14.7,246506.0265000001,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
142,2019-12-07,447,12.6,229522.49949999998,9.566666666666666,66.79166666666667,16.004166666666666,0.0,0
143,2019-12-08,317,17.4,42469.05149999998,9.479166666666666,80.125,10.75,0.04583333333333334,0
144,2019-12-08,329,18.7,101852.7035,9.479166666666666,80.125,10.75,0.04583333333333334,0
145,2019-12-08,330,17.0,16044.650999999943,9.479166666666666,80.125,10.75,0.04583333333333334,0
146,2019-12-08,336,15.9,397086.34849999996,9.479166666666666,80.125,10.75,0.04583333333333334,0
147,2019-12-08,409,18.2,802.4000000001251,9.479166666666666,80.125,10.75,0.04583333333333334,0
148,2019-12-08,410,12.9,358988.7195,9.479166666666666,80.125,10.75,0.04583333333333334,0
149,2019-12-08,416,16.7,195694.2930000001,9.479166666666666,80.125,10.75,0.04583333333333334,0
150,2019-12-08,446,15.4,274308.39600000007,9.479166666666666,80.125,10.75,0.04583333333333334,0
151,2019-12-09,317,15.5,42469.05149999998,6.683333333333334,91.125,13.041666666666666,0.0,0
152,2019-12-09,329,17.0,101852.7035,6.683333333333334,91.125,13.041666666666666,0.0,0
153,2019-12-09,330,17.1,16044.650999999943,6.683333333333334,91.125,13.041666666666666,0.0,0
154,2019-12-09,336,17.3,309737.3735,6.683333333333334,91.125,13.041666666666666,0.0,0
155,2019-12-09,409,16.0,802.4000000001251,6.683333333333334,91.125,13.041666666666666,0.0,0
156,2019-12-09,410,17.3,381797.407,6.683333333333334,91.125,13.041666666666666,0.0,0
157,2019-12-09,416,18.5,196490.5730000001,6.683333333333334,91.125,13.041666666666666,0.0,0
158,2019-12-09,446,16.1,275120.69000000006,6.683333333333334,91.125,13.041666666666666,0.0,0
159,2019-12-10,317,14.6,42469.05149999998,6.870833333333334,96.91666666666667,14.279166666666667,0.0,0
160,2019-12-10,329,17.1,101852.7035,6.870833333333334,96.91666666666667,14.279166666666667,0.0,0
161,2019-12-10,330,15.7,16044.650999999943,6.870833333333334,96.91666666666667,14.279166666666667,0.0,0
162,2019-12-10,336,15.1,356912.44999999995,6.870833333333334,96.91666666666667,14.279166666666667,0.0,0
163,2019-12-10,409,16.2,802.4000000001251,6.870833333333334,96.91666666666667,14.279166666666667,0.0,0
164,2019-12-10,410,14.5,382647.74700000003,6.870833333333334,96.91666666666667,14.279166666666667,0.0,0
165,2019-12-10,416,17.7,196490.5730000001,6.870833333333334,96.91666666666667,14.279166666666667,0.0,0
166,2019-12-10,446,15.8,288402.37350000005,6.870833333333334,96.91666666666667,14.279166666666667,0.0,0
167,2019-12-11,312,19.6,57301.432499999995,6.120833333333334,93.70833333333333,19.3625,0.0,0
168,2019-12-11,317,17.0,25195.25799999998,6.120833333333334,93.70833333333333,19.3625,0.0,0
169,2019-12-11,329,18.7,101852.7035,6.120833333333334,93.70833333333333,19.3625,0.0,0
170,2019-12-11,336,22.4,386140.74549999996,6.120833333333334,93.70833333333333,19.3625,0.0,0
171,2019-12-11,409,19.8,802.4000000001251,6.120833333333334,93.70833333333333,19.3625,0.0,0
172,2019-12-11,410,15.9,397033.71650000004,6.120833333333334,93.70833333333333,19.3625,0.0,0
173,2019-12-11,416,19.6,196490.5730000001,6.120833333333334,93.70833333333333,19.3625,0.0,0
174,2019-12-11,446,15.2,303533.487,6.120833333333334,93.70833333333333,19.3625,0.0,0
175,2019-12-12,312,19.6,58775.42599999999,4.7375,90.54166666666667,32.21666666666667,0.0,0
176,2019-12-12,321,16.9,20855.897500000006,4.7375,90.54166666666667,32.21666666666667,0.0,0
177,2019-12-12,329,13.5,101852.7035,4.7375,90.54166666666667,32.21666666666667,0.0,0
178,2019-12-12,331,20.1,245700.80450000014,4.7375,90.54166666666667,32.21666666666667,0.0,0
179,2019-12-12,336,21.1,415769.3145,4.7375,90.54166666666667,32.21666666666667,0.0,0
180,2019-12-12,409,19.4,802.4000000001251,4.7375,90.54166666666667,32.21666666666667,0.0,0
181,2019-12-12,410,15.5,397033.71650000004,4.7375,90.54166666666667,32.21666666666667,0.0,0
182,2019-12-12,416,18.1,213089.5345000001,4.7375,90.54166666666667,32.21666666666667,0.0,0
183,2019-12-12,446,19.6,306162.3755,4.7375,90.54166666666667,32.21666666666667,0.0,0
184,2019-12-13,312,17.1,58775.42599999999,5.25,87.375,31.170833333333334,0.12083333333333335,0
185,2019-12-13,321,13.7,23059.403500000008,5.25,87.375,31.170833333333334,0.12083333333333335,0
186,2019-12-13,331,18.4,245700.80450000014,5.25,87.375,31.170833333333334,0.12083333333333335,0
187,2019-12-13,336,15.7,428554.989,5.25,87.375,31.170833333333334,0.12083333333333335,0
188,2019-12-13,409,17.2,802.4000000001251,5.25,87.375,31.170833333333334,0.12083333333333335,0
189,2019-12-13,410,13.4,404599.0055,5.25,87.375,31.170833333333334,0.12083333333333335,0
190,2019-12-13,416,16.3,213089.5345000001,5.25,87.375,31.170833333333334,0.12083333333333335,0
191,2019-12-13,423,10.3,11850.411,5.25,87.375,31.170833333333334,0.12083333333333335,0
192,2019-12-13,446,11.1,306162.3755,5.25,87.375,31.170833333333334,0.12083333333333335,0
193,2019-12-14,312,18.0,76647.57699999999,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
194,2019-12-14,321,11.9,30680.367500000008,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
195,2019-12-14,322,14.6,60792.81600000003,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
196,2019-12-14,331,16.8,118474.21550000015,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
197,2019-12-14,336,19.7,226701.9615,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
198,2019-12-14,409,16.8,802.4000000001251,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
199,2019-12-14,410,16.3,410835.16650000005,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
200,2019-12-14,416,15.1,221211.1740000001,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
201,2019-12-14,423,17.5,23804.165,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
202,2019-12-14,446,15.5,306162.3755,11.954166666666666,87.54166666666667,22.525000000000002,0.0375,0
203,2019-12-15,312,17.1,82727.79699999999,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
204,2019-12-15,321,13.7,35707.15700000001,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
205,2019-12-15,322,13.4,79175.25600000002,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
206,2019-12-15,331,16.8,118474.21550000015,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
207,2019-12-15,336,16.2,232842.52300000002,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
208,2019-12-15,409,16.5,802.4000000001251,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
209,2019-12-15,410,16.0,411603.8045,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
210,2019-12-15,416,15.1,221395.9555000001,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
211,2019-12-15,423,17.2,24561.192,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
212,2019-12-15,446,15.5,306162.3755,11.295833333333334,91.25,15.679166666666667,0.08750000000000001,0
213,2019-12-16,307,16.1,28389.29449999999,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
214,2019-12-16,312,15.5,104469.17349999999,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
215,2019-12-16,321,14.8,35707.15700000001,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
216,2019-12-16,329,16.2,147.2624999999971,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
217,2019-12-16,336,123.0,233426.779,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
218,2019-12-16,409,15.0,802.4000000001251,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
219,2019-12-16,410,15.7,296591.21400000004,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
220,2019-12-16,416,15.6,221395.9555000001,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
221,2019-12-16,423,15.7,37121.3615,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
222,2019-12-16,446,14.9,316763.3715,9.166666666666666,79.95833333333333,20.266666666666666,0.0,0
223,2020-01-19,304,5.0,94458.579,2.7125,76.41666666666667,34.608333333333334,0.0,0
224,2020-01-19,310,5.4,382428.141,2.7125,76.41666666666667,34.608333333333334,0.0,0
225,2020-01-19,312,9.4,251499.8615,2.7125,76.41666666666667,34.608333333333334,0.0,0
226,2020-01-19,336,4.2,96713.36550000004,2.7125,76.41666666666667,34.608333333333334,0.0,0
227,2020-01-19,406,4.8,246500.43349999993,2.7125,76.41666666666667,34.608333333333334,0.0,0
228,2020-01-19,416,19.7,4625.173000000086,2.7125,76.41666666666667,34.608333333333334,0.0,0
229,2020-01-19,419,38.7,181600.12,2.7125,76.41666666666667,34.608333333333334,0.0,0
230,2020-01-19,421,5.8,23641.823499999984,2.7125,76.41666666666667,34.608333333333334,0.0,0
231,2020-01-19,439,10.3,62487.775499999996,2.7125,76.41666666666667,34.608333333333334,0.0,0
232,2020-01-19,447,10.9,300233.3875000001,2.7125,76.41666666666667,34.608333333333334,0.0,0
233,2020-01-20,304,4.2,94458.579,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
234,2020-01-20,310,5.7,280734.328,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
235,2020-01-20,332,6.0,132436.71500000005,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
236,2020-01-20,336,5.3,39877.13800000005,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
237,2020-01-20,406,1.6,246500.43349999993,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
238,2020-01-20,416,19.3,4625.173000000086,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
239,2020-01-20,419,40.5,181600.12,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
240,2020-01-20,421,8.3,23641.823499999984,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
241,2020-01-20,439,5.4,80220.671,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
242,2020-01-20,447,8.4,300233.3875000001,1.6708333333333334,78.20833333333333,30.258333333333336,0.0,0
243,2020-01-21,304,2.8,94458.579,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
244,2020-01-21,310,5.5,336471.11449999997,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
245,2020-01-21,332,1.6,132436.71500000005,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
246,2020-01-21,336,5.5,40276.61250000005,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
247,2020-01-21,406,0.2,270046.9209999999,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
248,2020-01-21,416,16.6,1307.623000000086,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
249,2020-01-21,419,15.8,161310.229,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
250,2020-01-21,421,0.9,24413.266499999983,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
251,2020-01-21,439,2.1,95660.1985,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
252,2020-01-21,447,3.6,314278.8980000001,2.245833333333333,79.29166666666667,24.791666666666668,0.0,0
253,2020-01-26,416,52.9,1307.623000000086,4.795833333333333,77.41666666666667,14.795833333333334,0.0,0
254,2020-01-28,447,42.4,220539.31700000016,8.445833333333333,88.45833333333333,19.991666666666667,0.0,0
255,2020-02-03,312,8.6,378815.91300000006,9.033333333333333,88.0,32.8125,0.1708333333333333,0
256,2020-02-03,336,8.3,231961.10700000002,9.033333333333333,88.0,32.8125,0.1708333333333333,0
257,2020-02-03,350,10.2,59922.83250000003,9.033333333333333,88.0,32.8125,0.1708333333333333,0
258,2020-02-03,406,8.3,284476.0279999999,9.033333333333333,88.0,32.8125,0.1708333333333333,0
259,2020-02-03,416,80.1,82267.69200000008,9.033333333333333,88.0,32.8125,0.1708333333333333,0
260,2020-02-03,421,5.8,87124.41349999998,9.033333333333333,88.0,32.8125,0.1708333333333333,0
261,2020-02-03,439,9.6,210607.52599999998,9.033333333333333,88.0,32.8125,0.1708333333333333,0
262,2020-02-03,441,9.1,87323.339,9.033333333333333,88.0,32.8125,0.1708333333333333,0
263,2020-02-03,447,8.5,100228.84650000015,9.033333333333333,88.0,32.8125,0.1708333333333333,0
264,2020-02-04,312,9.6,382132.39200000005,5.9875,74.91666666666667,25.28333333333333,0.004166666666666667,0
265,2020-02-04,320,9.4,119594.1415,5.9875,74.91666666666667,25.28333333333333,0.004166666666666667,0
266,2020-02-04,336,1.2,251787.09350000002,5.9875,74.91666666666667,25.28333333333333,0.004166666666666667,0
267,2020-02-04,350,1.5,64542.676000000036,5.9875,74.91666666666667,25.28333333333333,0.004166666666666667,0
